time,voltage
2.9588760454037073e-06,0.041781131
2.9588762895447074e-06,0.041786885
2.9588765336857075e-06,0.041795516
2.9588767778267076e-06,0.041795516
2.9588770219677077e-06,0.041798393
2.958877266108708e-06,0.04180127
2.958877510249708e-06,0.041807024
2.958877754390708e-06,0.041812778
2.958877998531708e-06,0.041818532
2.9588782426727083e-06,0.041824286
2.9588784868137084e-06,0.041821409
2.9588787309547085e-06,0.04183004
2.9588789750957086e-06,0.04183004
2.9588792192367087e-06,0.041835794
2.958879463377709e-06,0.041841548
2.958879707518709e-06,0.041844425
2.958879951659709e-06,0.041853056
2.958880195800709e-06,0.041853056
2.9588804399417092e-06,0.041861687
2.9588806840827094e-06,0.04185881
2.9588809282237095e-06,0.041867441
2.9588811723647096e-06,0.041867441
2.9588814165057097e-06,0.041870318
2.9588816606467098e-06,0.041873195
2.95888190478771e-06,0.041876072
2.95888214892871e-06,0.041884703
2.95888239306971e-06,0.041881826
2.9588826372107102e-06,0.041893334
2.9588828813517103e-06,0.041893334
2.9588831254927104e-06,0.041893334
2.9588833696337105e-06,0.041896211
2.9588836137747106e-06,0.041899088
2.9588838579157107e-06,0.041901965
2.958884102056711e-06,0.041904842
2.958884346197711e-06,0.041913473
2.958884590338711e-06,0.041910596
2.958884834479711e-06,0.041913473
2.9588850786207113e-06,0.041913473
2.9588853227617114e-06,0.041919227
2.9588855669027115e-06,0.041922104
2.9588858110437116e-06,0.041924981
2.9588860551847117e-06,0.041930735
2.958886299325712e-06,0.041924981
2.958886543466712e-06,0.041930735
2.958886787607712e-06,0.041927858
2.958887031748712e-06,0.041933612
2.9588872758897122e-06,0.041933612
2.9588875200307124e-06,0.041936489
2.9588877641717125e-06,0.041942243
2.9588880083127126e-06,0.041939366
2.9588882524537127e-06,0.041947997
2.9588884965947128e-06,0.041942243
2.958888740735713e-06,0.041947997
2.958888984876713e-06,0.04194512
2.958889229017713e-06,0.04194512
2.958889473158713e-06,0.04194512
2.9588897172997133e-06,0.04194512
2.9588899614407134e-06,0.041950874
2.9588902055817135e-06,0.04194512
2.9588904497227136e-06,0.041953751
2.9588906938637137e-06,0.041950874
2.958890938004714e-06,0.041947997
2.958891182145714e-06,0.041947997
2.958891426286714e-06,0.041947997
2.958891670427714e-06,0.041950874
2.9588919145687143e-06,0.041947997
2.9588921587097144e-06,0.041953751
2.9588924028507145e-06,0.041947997
2.9588926469917146e-06,0.041947997
2.9588928911327147e-06,0.04194512
2.958893135273715e-06,0.041947997
2.958893379414715e-06,0.041947997
2.958893623555715e-06,0.041947997
2.958893867696715e-06,0.041950874
2.9588941118377152e-06,0.041942243
2.9588943559787154e-06,0.04194512
2.9588946001197155e-06,0.041939366
2.9588948442607156e-06,0.041942243
2.9588950884017157e-06,0.041939366
2.9588953325427158e-06,0.041939366
2.958895576683716e-06,0.041942243
2.958895820824716e-06,0.041936489
2.958896064965716e-06,0.041942243
2.958896309106716e-06,0.041933612
2.9588965532477163e-06,0.041936489
2.9588967973887164e-06,0.041930735
2.9588970415297165e-06,0.041927858
2.9588972856707166e-06,0.041927858
2.9588975298117167e-06,0.041922104
2.958897773952717e-06,0.041924981
2.958898018093717e-06,0.041919227
2.958898262234717e-06,0.041922104
2.958898506375717e-06,0.041919227
2.9588987505167173e-06,0.041913473
2.9588989946577174e-06,0.041910596
2.9588992387987175e-06,0.041907719
2.9588994829397176e-06,0.041907719
2.9588997270807177e-06,0.041904842
2.958899971221718e-06,0.041904842
2.958900215362718e-06,0.041899088
2.958900459503718e-06,0.041896211
2.958900703644718e-06,0.041890457
2.9589009477857182e-06,0.041890457
2.9589011919267184e-06,0.04188758
2.9589014360677185e-06,0.04188758
2.9589016802087186e-06,0.04188758
2.9589019243497187e-06,0.041878949
2.9589021684907188e-06,0.041878949
2.958902412631719e-06,0.041873195
2.958902656772719e-06,0.041870318
2.958902900913719e-06,0.041867441
2.958903145054719e-06,0.041864564
2.9589033891957193e-06,0.041867441
2.9589036333367194e-06,0.04185881
2.9589038774777195e-06,0.041861687
2.9589041216187196e-06,0.041853056
2.9589043657597197e-06,0.041853056
2.95890460990072e-06,0.041847302
2.95890485404172e-06,0.041844425
2.95890509818272e-06,0.041838671
2.95890534232372e-06,0.041835794
2.9589055864647203e-06,0.041835794
2.9589058306057204e-06,0.041827163
2.9589060747467205e-06,0.04183004
2.9589063188877206e-06,0.041824286
2.9589065630287207e-06,0.041821409
2.958906807169721e-06,0.041815655
2.958907051310721e-06,0.041812778
2.958907295451721e-06,0.041809901
2.958907539592721e-06,0.041807024
2.9589077837337212e-06,0.041807024
2.9589080278747213e-06,0.04180127
2.9589082720157215e-06,0.041795516
2.9589085161567216e-06,0.041792639
2.9589087602977217e-06,0.041789762
2.9589090044387218e-06,0.041786885
2.958909248579722e-06,0.041786885
2.958909492720722e-06,0.041784008
2.958909736861722e-06,0.041775377
2.958909981002722e-06,0.041775377
2.9589102251437223e-06,0.041766746
2.9589104692847224e-06,0.041766746
2.9589107134257225e-06,0.041763869
2.9589109575667226e-06,0.041760992
2.9589112017077227e-06,0.041760992
2.958911445848723e-06,0.041752361
2.958911689989723e-06,0.041755238
2.958911934130723e-06,0.041746607
2.958912178271723e-06,0.041746607
2.9589124224127233e-06,0.041740853
2.9589126665537234e-06,0.041735099
2.9589129106947235e-06,0.041732222
2.9589131548357236e-06,0.041726468
2.9589133989767237e-06,0.041729345
2.958913643117724e-06,0.041720714
2.958913887258724e-06,0.041723591
2.958914131399724e-06,0.041717837
2.958914375540724e-06,0.04171496
2.9589146196817242e-06,0.041709206
2.9589148638227243e-06,0.041706329
2.9589151079637245e-06,0.041703452
2.9589153521047246e-06,0.041700575
2.9589155962457247e-06,0.041703452
2.9589158403867248e-06,0.041694821
2.958916084527725e-06,0.041691944
2.958916328668725e-06,0.04168619
2.958916572809725e-06,0.04168619
2.958916816950725e-06,0.041683313
2.9589170610917253e-06,0.041680436
2.9589173052327254e-06,0.041680436
2.9589175493737255e-06,0.041671805
2.9589177935147256e-06,0.041671805
2.9589180376557257e-06,0.041663174
2.958918281796726e-06,0.041663174
2.958918525937726e-06,0.041660297
2.958918770078726e-06,0.04165742
2.958919014219726e-06,0.041660297
2.9589192583607263e-06,0.041651666
2.9589195025017264e-06,0.041654543
2.9589197466427265e-06,0.041645912
2.9589199907837266e-06,0.041645912
2.9589202349247267e-06,0.041640158
2.958920479065727e-06,0.041637281
2.958920723206727e-06,0.041634404
2.958920967347727e-06,0.04162865
2.958921211488727e-06,0.041631527
2.9589214556297272e-06,0.041622896
2.9589216997707273e-06,0.041625773
2.9589219439117275e-06,0.041622896
2.9589221880527276e-06,0.041617142
2.9589224321937277e-06,0.041614265
2.9589226763347278e-06,0.041608511
2.958922920475728e-06,0.041608511
2.958923164616728e-06,0.041605634
2.958923408757728e-06,0.041605634
2.958923652898728e-06,0.04159988
2.9589238970397283e-06,0.041597003
2.9589241411807284e-06,0.041591249
2.9589243853217285e-06,0.041591249
2.9589246294627286e-06,0.041588372
2.9589248736037287e-06,0.041588372
2.958925117744729e-06,0.041588372
2.958925361885729e-06,0.041576864
2.958925606026729e-06,0.041579741
2.958925850167729e-06,0.041573987
2.9589260943087293e-06,0.04157111
2.9589263384497294e-06,0.041568233
2.9589265825907295e-06,0.041565356
2.9589268267317296e-06,0.041568233
2.9589270708727297e-06,0.041562479
2.95892731501373e-06,0.041565356
2.95892755915473e-06,0.041556725
2.95892780329573e-06,0.041556725
2.95892804743673e-06,0.041550971
2.9589282915777302e-06,0.041548094
2.9589285357187303e-06,0.041545217
2.9589287798597305e-06,0.041539463
2.9589290240007306e-06,0.04154234
2.9589292681417307e-06,0.041533709
2.9589295122827308e-06,0.041539463
2.958929756423731e-06,0.041533709
2.958930000564731e-06,0.041527955
2.958930244705731e-06,0.041527955
2.958930488846731e-06,0.041522201
2.9589307329877313e-06,0.041522201
2.9589309771287314e-06,0.041519324
2.9589312212697315e-06,0.041519324
2.9589314654107316e-06,0.04151357
2.9589317095517317e-06,0.041510693
2.958931953692732e-06,0.041507816
2.958932197833732e-06,0.041504939
2.958932441974732e-06,0.041504939
2.958932686115732e-06,0.041502062
2.9589329302567323e-06,0.041502062
2.9589331743977324e-06,0.041493431
2.9589334185387325e-06,0.041496308
2.9589336626797326e-06,0.041490554
2.9589339068207327e-06,0.041487677
2.958934150961733e-06,0.041487677
2.958934395102733e-06,0.0414848
2.958934639243733e-06,0.0414848
2.958934883384733e-06,0.041479046
2.9589351275257332e-06,0.0414848
2.9589353716667333e-06,0.041476169
2.9589356158077335e-06,0.041476169
2.9589358599487336e-06,0.041470415
2.9589361040897337e-06,0.041467537
2.9589363482307338e-06,0.04146466
2.958936592371734e-06,0.041461783
2.958936836512734e-06,0.04146466
2.958937080653734e-06,0.041456029
2.958937324794734e-06,0.041461783
2.9589375689357343e-06,0.041458906
2.9589378130767344e-06,0.041453152
2.9589380572177345e-06,0.041450275
2.9589383013587346e-06,0.041447398
2.9589385454997347e-06,0.041447398
2.958938789640735e-06,0.041444521
2.958939033781735e-06,0.041447398
2.958939277922735e-06,0.041441644
2.958939522063735e-06,0.041441644
2.9589397662047353e-06,0.04143589
2.9589400103457354e-06,0.04143589
2.9589402544867355e-06,0.04143589
2.9589404986277356e-06,0.04143589
2.9589407427687357e-06,0.04143589
2.958940986909736e-06,0.041430136
2.958941231050736e-06,0.041433013
2.958941475191736e-06,0.041427259
2.958941719332736e-06,0.041427259
2.9589419634737362e-06,0.041427259
2.9589422076147363e-06,0.041424382
2.9589424517557364e-06,0.041427259
2.9589426958967366e-06,0.041421505
2.9589429400377367e-06,0.041427259
2.9589431841787368e-06,0.041421505
2.958943428319737e-06,0.041424382
2.958943672460737e-06,0.041418628
2.958943916601737e-06,0.041418628
2.958944160742737e-06,0.041415751
2.9589444048837373e-06,0.041412874
2.9589446490247374e-06,0.041418628
2.9589448931657375e-06,0.041412874
2.9589451373067376e-06,0.041418628
2.9589453814477377e-06,0.041415751
2.958945625588738e-06,0.041412874
2.958945869729738e-06,0.041412874
2.958946113870738e-06,0.041409997
2.958946358011738e-06,0.041412874
2.9589466021527383e-06,0.041412874
2.9589468462937384e-06,0.041418628
2.9589470904347385e-06,0.041412874
2.9589473345757386e-06,0.041412874
2.9589475787167387e-06,0.041409997
2.958947822857739e-06,0.041412874
2.958948066998739e-06,0.041412874
2.958948311139739e-06,0.041415751
2.958948555280739e-06,0.041418628
2.9589487994217392e-06,0.041412874
2.9589490435627393e-06,0.041418628
2.9589492877037394e-06,0.041412874
2.9589495318447396e-06,0.041415751
2.9589497759857397e-06,0.041418628
2.9589500201267398e-06,0.041418628
2.95895026426774e-06,0.041424382
2.95895050840874e-06,0.041421505
2.95895075254974e-06,0.041427259
2.95895099669074e-06,0.041421505
2.9589512408317403e-06,0.041427259
2.9589514849727404e-06,0.041424382
2.9589517291137405e-06,0.041427259
2.9589519732547406e-06,0.041427259
2.9589522173957407e-06,0.041427259
2.958952461536741e-06,0.041433013
2.958952705677741e-06,0.041430136
2.958952949818741e-06,0.041438767
2.958953193959741e-06,0.041438767
2.9589534381007413e-06,0.04143589
2.9589536822417414e-06,0.041438767
2.9589539263827415e-06,0.041438767
2.9589541705237416e-06,0.041441644
2.9589544146647417e-06,0.041444521
2.958954658805742e-06,0.041450275
2.958954902946742e-06,0.041447398
2.958955147087742e-06,0.041450275
2.958955391228742e-06,0.041450275
2.9589556353697422e-06,0.041456029
2.9589558795107423e-06,0.041458906
2.9589561236517424e-06,0.041461783
2.9589563677927426e-06,0.041467537
2.9589566119337427e-06,0.041461783
2.9589568560747428e-06,0.041470415
2.958957100215743e-06,0.041467537
2.958957344356743e-06,0.041473292
2.958957588497743e-06,0.041476169
2.958957832638743e-06,0.041476169
2.9589580767797433e-06,0.0414848
2.9589583209207434e-06,0.041481923
2.9589585650617435e-06,0.041493431
2.9589588092027436e-06,0.041487677
2.9589590533437437e-06,0.041496308
2.958959297484744e-06,0.041493431
2.958959541625744e-06,0.041496308
2.958959785766744e-06,0.041499185
2.958960029907744e-06,0.041502062
2.9589602740487443e-06,0.041507816
2.9589605181897444e-06,0.041507816
2.9589607623307445e-06,0.041516447
2.9589610064717446e-06,0.041516447
2.9589612506127447e-06,0.041519324
2.958961494753745e-06,0.041522201
2.958961738894745e-06,0.041522201
2.958961983035745e-06,0.041527955
2.958962227176745e-06,0.041530832
2.9589624713177452e-06,0.041539463
2.9589627154587453e-06,0.041536586
2.9589629595997454e-06,0.041539463
2.9589632037407456e-06,0.04154234
2.9589634478817457e-06,0.041548094
2.9589636920227458e-06,0.041550971
2.958963936163746e-06,0.041556725
2.958964180304746e-06,0.041559602
2.958964424445746e-06,0.041556725
2.958964668586746e-06,0.041565356
2.9589649127277463e-06,0.041565356
2.9589651568687464e-06,0.041568233
2.9589654010097465e-06,0.04157111
2.9589656451507466e-06,0.041576864
2.9589658892917467e-06,0.041582618
2.958966133432747e-06,0.041582618
2.958966377573747e-06,0.041591249
2.958966621714747e-06,0.041588372
2.958966865855747e-06,0.041594126
2.9589671099967473e-06,0.041594126
2.9589673541377474e-06,0.041597003
2.9589675982787475e-06,0.04159988
2.9589678424197476e-06,0.04159988
2.9589680865607477e-06,0.041608511
2.958968330701748e-06,0.041605634
2.958968574842748e-06,0.041614265
2.958968818983748e-06,0.041614265
2.958969063124748e-06,0.041614265
2.9589693072657482e-06,0.041617142
2.9589695514067483e-06,0.041617142
2.9589697955477484e-06,0.041622896
2.9589700396887486e-06,0.041625773
2.9589702838297487e-06,0.041631527
2.9589705279707488e-06,0.04162865
2.958970772111749e-06,0.041631527
2.958971016252749e-06,0.041631527
2.958971260393749e-06,0.041637281
2.958971504534749e-06,0.041637281
2.9589717486757493e-06,0.041643035
2.9589719928167494e-06,0.041645912
2.9589722369577495e-06,0.041640158
2.9589724810987496e-06,0.041648789
2.9589727252397497e-06,0.041645912
2.95897296938075e-06,0.041648789
2.95897321352175e-06,0.041648789
2.95897345766275e-06,0.041651666
2.95897370180375e-06,0.04165742
2.9589739459447503e-06,0.041654543
2.9589741900857504e-06,0.041660297
2.9589744342267505e-06,0.041654543
2.9589746783677506e-06,0.041660297
2.9589749225087507e-06,0.04165742
2.958975166649751e-06,0.04165742
2.958975410790751e-06,0.04165742
2.958975654931751e-06,0.04165742
2.958975899072751e-06,0.041660297
2.9589761432137512e-06,0.04165742
2.9589763873547513e-06,0.041663174
2.9589766314957514e-06,0.041663174
2.9589768756367515e-06,0.041660297
2.9589771197777517e-06,0.041660297
2.9589773639187518e-06,0.04165742
2.958977608059752e-06,0.041660297
2.958977852200752e-06,0.04165742
2.958978096341752e-06,0.041663174
2.958978340482752e-06,0.04165742
2.9589785846237523e-06,0.04165742
2.9589788287647524e-06,0.041654543
2.9589790729057525e-06,0.041654543
2.9589793170467526e-06,0.041654543
2.9589795611877527e-06,0.041654543
2.958979805328753e-06,0.04165742
2.958980049469753e-06,0.041648789
2.958980293610753e-06,0.041651666
2.958980537751753e-06,0.041645912
2.9589807818927533e-06,0.041645912
2.9589810260337534e-06,0.041645912
2.9589812701747535e-06,0.041643035
2.9589815143157536e-06,0.041645912
2.9589817584567537e-06,0.041640158
2.958982002597754e-06,0.041643035
2.958982246738754e-06,0.041634404
2.958982490879754e-06,0.041637281
2.958982735020754e-06,0.041631527
2.9589829791617542e-06,0.04162865
2.9589832233027543e-06,0.041625773
2.9589834674437544e-06,0.041622896
2.9589837115847545e-06,0.041622896
2.9589839557257547e-06,0.041617142
2.9589841998667548e-06,0.041620019
2.958984444007755e-06,0.041614265
2.958984688148755e-06,0.041611388
2.958984932289755e-06,0.041608511
2.958985176430755e-06,0.041602757
2.9589854205717553e-06,0.04159988
2.9589856647127554e-06,0.041597003
2.9589859088537555e-06,0.04159988
2.9589861529947556e-06,0.041591249
2.9589863971357557e-06,0.041588372
2.958986641276756e-06,0.041582618
2.958986885417756e-06,0.041582618
2.958987129558756e-06,0.041576864
2.958987373699756e-06,0.041576864
2.9589876178407563e-06,0.041573987
2.9589878619817564e-06,0.041565356
2.9589881061227565e-06,0.041565356
2.9589883502637566e-06,0.041556725
2.9589885944047567e-06,0.041556725
2.958988838545757e-06,0.041553848
2.958989082686757e-06,0.041548094
2.958989326827757e-06,0.041550971
2.958989570968757e-06,0.04154234
2.9589898151097572e-06,0.041545217
2.9589900592507573e-06,0.041533709
2.9589903033917574e-06,0.041533709
2.9589905475327575e-06,0.041527955
2.9589907916737577e-06,0.041522201
2.9589910358147578e-06,0.041519324
2.958991279955758e-06,0.04151357
2.958991524096758e-06,0.04151357
2.958991768237758e-06,0.041504939
2.958992012378758e-06,0.041507816
2.9589922565197583e-06,0.041502062
2.9589925006607584e-06,0.041496308
2.9589927448017585e-06,0.041493431
2.9589929889427586e-06,0.041487677
2.9589932330837587e-06,0.0414848
2.958993477224759e-06,0.041481923
2.958993721365759e-06,0.041481923
2.958993965506759e-06,0.041473292
2.958994209647759e-06,0.041470415
2.9589944537887593e-06,0.04146466
2.9589946979297594e-06,0.04146466
2.9589949420707595e-06,0.041461783
2.9589951862117596e-06,0.041458906
2.9589954303527597e-06,0.041458906
2.95899567449376e-06,0.041447398
2.95899591863476e-06,0.041450275
2.95899616277576e-06,0.041441644
2.95899640691676e-06,0.041441644
2.9589966510577602e-06,0.041438767
2.9589968951987603e-06,0.04143589
2.9589971393397604e-06,0.041438767
2.9589973834807605e-06,0.041430136
2.9589976276217607e-06,0.04143589
2.9589978717627608e-06,0.041424382
2.958998115903761e-06,0.041427259
2.958998360044761e-06,0.041421505
2.958998604185761e-06,0.041418628
2.958998848326761e-06,0.041415751
2.9589990924677613e-06,0.041412874
2.9589993366087614e-06,0.041415751
2.9589995807497615e-06,0.04140712
2.9589998248907616e-06,0.041412874
2.9590000690317617e-06,0.041409997
2.959000313172762e-06,0.04140712
2.959000557313762e-06,0.041404243
2.959000801454762e-06,0.041401366
2.959001045595762e-06,0.041401366
2.9590012897367623e-06,0.041401366
2.9590015338777624e-06,0.041404243
2.9590017780187625e-06,0.041398489
2.9590020221597626e-06,0.041398489
2.9590022663007627e-06,0.041395612
2.959002510441763e-06,0.041398489
2.959002754582763e-06,0.041398489
2.959002998723763e-06,0.041398489
2.959003242864763e-06,0.041401366
2.9590034870057632e-06,0.041395612
2.9590037311467633e-06,0.041401366
2.9590039752877634e-06,0.041395612
2.9590042194287635e-06,0.041398489
2.9590044635697637e-06,0.041398489
2.9590047077107638e-06,0.041401366
2.959004951851764e-06,0.04140712
2.959005195992764e-06,0.041401366
2.959005440133764e-06,0.041409997
2.959005684274764e-06,0.041404243
2.9590059284157643e-06,0.041409997
2.9590061725567644e-06,0.04140712
2.9590064166977645e-06,0.041409997
2.9590066608387646e-06,0.041412874
2.9590069049797647e-06,0.041412874
2.959007149120765e-06,0.041418628
2.959007393261765e-06,0.041415751
2.959007637402765e-06,0.041424382
2.959007881543765e-06,0.041424382
2.9590081256847653e-06,0.041424382
2.9590083698257654e-06,0.041427259
2.9590086139667655e-06,0.041430136
2.9590088581077656e-06,0.041433013
2.9590091022487657e-06,0.041438767
2.959009346389766e-06,0.041444521
2.959009590530766e-06,0.041444521
2.959009834671766e-06,0.041447398
2.959010078812766e-06,0.041447398
2.9590103229537662e-06,0.041453152
2.9590105670947663e-06,0.041458906
2.9590108112357664e-06,0.04146466
2.9590110553767665e-06,0.041470415
2.9590112995177666e-06,0.041467537
2.9590115436587668e-06,0.041476169
2.959011787799767e-06,0.041476169
2.959012031940767e-06,0.041481923
2.959012276081767e-06,0.041487677
2.959012520222767e-06,0.041490554
2.9590127643637673e-06,0.041499185
2.9590130085047674e-06,0.041499185
2.9590132526457675e-06,0.041510693
2.9590134967867676e-06,0.041510693
2.9590137409277677e-06,0.041519324
2.959013985068768e-06,0.041519324
2.959014229209768e-06,0.041525078
2.959014473350768e-06,0.041527955
2.959014717491768e-06,0.041530832
2.9590149616327683e-06,0.041539463
2.9590152057737684e-06,0.04154234
2.9590154499147685e-06,0.041553848
2.9590156940557686e-06,0.041556725
2.9590159381967687e-06,0.041559602
2.959016182337769e-06,0.041562479
2.959016426478769e-06,0.041565356
2.959016670619769e-06,0.041573987
2.959016914760769e-06,0.041579741
2.9590171589017692e-06,0.041588372
2.9590174030427693e-06,0.041588372
2.9590176471837694e-06,0.041594126
2.9590178913247695e-06,0.041597003
2.9590181354657696e-06,0.041605634
2.9590183796067698e-06,0.041608511
2.95901862374777e-06,0.041617142
2.95901886788877e-06,0.041622896
2.95901911202977e-06,0.041622896
2.95901935617077e-06,0.041631527
2.9590196003117703e-06,0.041631527
2.9590198444527704e-06,0.041637281
2.9590200885937705e-06,0.041643035
2.9590203327347706e-06,0.041648789
2.9590205768757707e-06,0.04165742
2.959020821016771e-06,0.04165742
2.959021065157771e-06,0.041668928
2.959021309298771e-06,0.041666051
2.959021553439771e-06,0.041674682
2.9590217975807713e-06,0.041674682
2.9590220417217714e-06,0.041677559
2.9590222858627715e-06,0.041683313
2.9590225300037716e-06,0.041683313
2.9590227741447717e-06,0.041691944
2.959023018285772e-06,0.041691944
2.959023262426772e-06,0.041703452
2.959023506567772e-06,0.041703452
2.959023750708772e-06,0.041706329
2.9590239948497722e-06,0.041709206
2.9590242389907723e-06,0.041709206
2.9590244831317724e-06,0.04171496
2.9590247272727725e-06,0.041717837
2.9590249714137726e-06,0.041723591
2.9590252155547728e-06,0.041723591
2.959025459695773e-06,0.041726468
2.959025703836773e-06,0.041726468
2.959025947977773e-06,0.041729345
2.959026192118773e-06,0.041732222
2.9590264362597733e-06,0.041737976
2.9590266804007734e-06,0.041740853
2.9590269245417735e-06,0.041735099
2.9590271686827736e-06,0.041740853
2.9590274128237737e-06,0.041737976
2.959027656964774e-06,0.041740853
2.959027901105774e-06,0.04174373
2.959028145246774e-06,0.04174373
2.959028389387774e-06,0.041749484
2.9590286335287743e-06,0.041746607
2.9590288776697744e-06,0.041752361
2.9590291218107745e-06,0.041746607
2.9590293659517746e-06,0.041749484
2.9590296100927747e-06,0.041746607
2.9590298542337748e-06,0.041746607
2.959030098374775e-06,0.041746607
2.959030342515775e-06,0.04174373
2.959030586656775e-06,0.041746607
2.9590308307977752e-06,0.041740853
2.9590310749387753e-06,0.041746607
2.9590313190797754e-06,0.04174373
2.9590315632207755e-06,0.041737976
2.9590318073617756e-06,0.041737976
2.9590320515027758e-06,0.041732222
2.959032295643776e-06,0.041732222
2.959032539784776e-06,0.041732222
2.959032783925776e-06,0.041732222
2.959033028066776e-06,0.041726468
2.9590332722077763e-06,0.041723591
2.9590335163487764e-06,0.041717837
2.9590337604897765e-06,0.041717837
2.9590340046307766e-06,0.04171496
2.9590342487717767e-06,0.041712083
2.959034492912777e-06,0.041712083
2.959034737053777e-06,0.041700575
2.959034981194777e-06,0.041700575
2.959035225335777e-06,0.041691944
2.9590354694767773e-06,0.041691944
2.9590357136177774e-06,0.04168619
2.9590359577587775e-06,0.041680436
2.9590362018997776e-06,0.041680436
2.9590364460407777e-06,0.041671805
2.9590366901817778e-06,0.041671805
2.959036934322778e-06,0.041660297
2.959037178463778e-06,0.041660297
2.959037422604778e-06,0.041648789
2.9590376667457782e-06,0.041643035
2.9590379108867783e-06,0.041637281
2.9590381550277784e-06,0.041631527
2.9590383991687785e-06,0.04162865
2.9590386433097786e-06,0.041617142
2.9590388874507788e-06,0.041617142
2.959039131591779e-06,0.041608511
2.959039375732779e-06,0.04159988
2.959039619873779e-06,0.041594126
2.959039864014779e-06,0.041585495
2.9590401081557793e-06,0.041579741
2.9590403522967794e-06,0.04157111
2.9590405964377795e-06,0.041568233
2.9590408405787796e-06,0.041556725
2.9590410847197797e-06,0.041550971
2.95904132886078e-06,0.041539463
2.95904157300178e-06,0.041533709
2.95904181714278e-06,0.041527955
2.95904206128378e-06,0.041522201
2.9590423054247802e-06,0.041516447
2.9590425495657804e-06,0.041502062
2.9590427937067805e-06,0.041499185
2.9590430378477806e-06,0.0414848
2.9590432819887807e-06,0.041479046
2.9590435261297808e-06,0.041470415
2.959043770270781e-06,0.041461783
2.959044014411781e-06,0.041458906
2.959044258552781e-06,0.041447398
2.9590445026937812e-06,0.041444521
2.9590447468347813e-06,0.041430136
2.9590449909757814e-06,0.041427259
2.9590452351167815e-06,0.041412874
2.9590454792577816e-06,0.041404243
2.9590457233987817e-06,0.041395612
2.959045967539782e-06,0.041386981
2.959046211680782e-06,0.041381227
2.959046455821782e-06,0.041369719
2.959046699962782e-06,0.041366842
2.9590469441037823e-06,0.041358211
2.9590471882447824e-06,0.041346703
2.9590474323857825e-06,0.041338072
2.9590476765267826e-06,0.041326564
2.9590479206677827e-06,0.04132081
2.959048164808783e-06,0.041315056
2.959048408949783e-06,0.041309302
2.959048653090783e-06,0.041297794
2.959048897231783e-06,0.041289163
2.9590491413727832e-06,0.041280532
2.9590493855137834e-06,0.041274778
2.9590496296547835e-06,0.041266147
2.9590498737957836e-06,0.041260393
2.9590501179367837e-06,0.041257516
2.9590503620777838e-06,0.041243131
2.959050606218784e-06,0.041240254
2.959050850359784e-06,0.041228746
2.959051094500784e-06,0.041222992
2.959051338641784e-06,0.041217238
2.9590515827827843e-06,0.041208607
2.9590518269237844e-06,0.04120573
2.9590520710647845e-06,0.041197099
2.9590523152057846e-06,0.041197099
2.9590525593467847e-06,0.041182714
2.959052803487785e-06,0.041182714
2.959053047628785e-06,0.041171206
2.959053291769785e-06,0.041165452
2.959053535910785e-06,0.041159698
2.9590537800517853e-06,0.041151067
2.9590540241927854e-06,0.041151067
2.9590542683337855e-06,0.041142436
2.9590545124747856e-06,0.041142436
2.9590547566157857e-06,0.041136682
2.959055000756786e-06,0.041130928
2.959055244897786e-06,0.041125174
2.959055489038786e-06,0.04111942
2.959055733179786e-06,0.041116543
2.9590559773207862e-06,0.041113666
2.9590562214617864e-06,0.041113666
2.9590564656027865e-06,0.041105035
2.9590567097437866e-06,0.041102158
2.9590569538847867e-06,0.041096404
2.9590571980257868e-06,0.041096404
2.959057442166787e-06,0.041093527
2.959057686307787e-06,0.041093527
2.959057930448787e-06,0.041093527
2.959058174589787e-06,0.041084896
2.9590584187307873e-06,0.041087773
2.9590586628717874e-06,0.041082019
2.9590589070127875e-06,0.041082019
2.9590591511537876e-06,0.041082019
2.9590593952947877e-06,0.041082019
2.959059639435788e-06,0.041084896
2.959059883576788e-06,0.041079142
2.959060127717788e-06,0.041087773
2.959060371858788e-06,0.041079142
2.9590606159997883e-06,0.041084896
2.9590608601407884e-06,0.041082019
2.9590611042817885e-06,0.041082019
2.9590613484227886e-06,0.041082019
2.9590615925637887e-06,0.041082019
2.959061836704789e-06,0.041087773
2.959062080845789e-06,0.041084896
2.959062324986789e-06,0.041093527
2.959062569127789e-06,0.041093527
2.9590628132687892e-06,0.041093527
2.9590630574097894e-06,0.041093527
2.9590633015507895e-06,0.041096404
2.9590635456917896e-06,0.041099281
2.9590637898327897e-06,0.041102158
2.9590640339737898e-06,0.041110789
2.95906427811479e-06,0.041110789
2.95906452225579e-06,0.041113666
2.95906476639679e-06,0.041116543
2.95906501053779e-06,0.041122297
2.9590652546787903e-06,0.041125174
2.9590654988197904e-06,0.041133805
2.9590657429607905e-06,0.041139559
2.9590659871017906e-06,0.041139559
2.9590662312427907e-06,0.04114819
2.959066475383791e-06,0.04114819
2.959066719524791e-06,0.041156821
2.959066963665791e-06,0.041162575
2.959067207806791e-06,0.041168329
2.9590674519477913e-06,0.041179837
2.9590676960887914e-06,0.041179837
2.9590679402297915e-06,0.041194222
2.9590681843707916e-06,0.041194222
2.9590684285117917e-06,0.04120573
2.959068672652792e-06,0.041208607
2.959068916793792e-06,0.041214361
2.959069160934792e-06,0.041222992
2.959069405075792e-06,0.041225869
2.9590696492167922e-06,0.041240254
2.9590698933577924e-06,0.041243131
2.9590701374987925e-06,0.041257516
